Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order Year,Order Month,Cost_Ratio,Cost,Profit,Profit Margin
8603,US-2015-133949,2015-12-31,2015-12-31,Same Day,JL-15175,James Lanier,Home Office,United States,Reno,Nevada,89502.0,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,475.944,2015,2015-12,0.85,404.5524,71.39160000000004,14.999999968483696
8604,US-2017-116365,2017-01-03,2017-01-08,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207.0,Central,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,30.08,2017,2017-01,0.85,25.567999999999998,4.5120000000000005,14.999999501329805
8605,US-2017-116365,2017-01-03,2017-01-08,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207.0,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,2017,2017-01,0.85,140.76,24.840000000000003,14.999999909420293
8606,US-2017-116365,2017-01-03,2017-01-08,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207.0,Central,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,2017,2017-01,0.85,153.816,27.144000000000005,14.999999917108756
8607,CA-2018-162936,2018-08-18,2018-08-22,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,New Bedford,Massachusetts,2740.0,East,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",23.18,2018,2018-08,0.85,19.703,3.4770000000000003,14.999999352890454
8608,CA-2015-151946,2015-06-04,2015-06-09,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035.0,East,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",56.96,2015,2015-06,0.7,39.872,17.088,29.99999947331462
8609,CA-2015-151946,2015-06-04,2015-06-09,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035.0,East,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",15.56,2015,2015-06,0.55,8.558000000000002,7.001999999999999,44.99999710796933
8610,CA-2015-151946,2015-06-04,2015-06-09,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035.0,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.568,2015,2015-06,0.7,247.49759999999998,106.0704,29.999999915150692
8611,CA-2015-151946,2015-06-04,2015-06-09,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035.0,East,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,13.96,2015,2015-06,0.7,9.772,4.188000000000001,29.999997851003023
8612,CA-2018-123624,2018-11-13,2018-11-17,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Oxnard,California,93030.0,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,82.95,2018,2018-11,0.85,70.50750000000001,12.442499999999995,14.999999819168169
8613,CA-2017-146437,2017-01-28,2017-02-01,Second Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90036.0,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,39.68,2017,2017-01,0.55,21.824,17.855999999999998,44.99999886592745
8614,CA-2017-138233,2017-11-09,2017-11-14,Standard Class,PF-19165,Philip Fox,Consumer,United States,Oakland,California,94601.0,West,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,2017,2017-11,0.85,407.97450000000003,71.99549999999999,14.999999968748046
8615,CA-2017-165918,2017-09-10,2017-09-14,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7.38,2017,2017-09,0.55,4.059,3.3209999999999997,44.99999390243985
8616,CA-2017-165918,2017-09-10,2017-09-14,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,14.256,2017,2017-09,0.55,7.840800000000001,6.4152,44.999996843434566
8617,CA-2017-165918,2017-09-10,2017-09-14,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,81.98,2017,2017-09,0.55,45.089000000000006,36.891,44.999999451085635
8618,CA-2017-165918,2017-09-10,2017-09-14,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,39.624,2017,2017-09,0.55,21.793200000000002,17.8308,44.99999886432468
8619,CA-2018-117513,2018-03-03,2018-03-08,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90004.0,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672,2018,2018-03,0.7,279.7704,119.90160000000003,29.999999924938454
8620,CA-2018-132437,2018-09-08,2018-09-13,Second Class,EM-14095,Eudokia Martin,Corporate,United States,New York City,New York,10024.0,East,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,65.12,2018,2018-09,0.55,35.816,29.304000000000002,44.99999930896807
8621,US-2018-119319,2018-11-06,2018-11-09,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Dallas,Texas,75217.0,Central,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",30.56,2018,2018-11,0.7,21.392,9.168,29.999999018324637
8622,CA-2018-104318,2018-05-13,2018-05-18,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Franklin,Tennessee,37064.0,South,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.768,2018,2018-05,0.55,11.422400000000001,9.3456,44.99999783320503
8623,US-2017-114230,2017-11-27,2017-12-01,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,39.808,2017,2017-11,0.55,21.8944,17.9136,44.99999886957398
8624,CA-2016-136147,2016-11-13,2016-11-18,Standard Class,FM-14380,Fred McMath,Consumer,United States,Miami,Florida,33178.0,South,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.104,2016,2016-11,0.55,66.6072,54.49679999999999,44.99999962841855
8625,CA-2016-136147,2016-11-13,2016-11-18,Standard Class,FM-14380,Fred McMath,Consumer,United States,Miami,Florida,33178.0,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,111.96,2016,2016-11,0.85,95.166,16.793999999999997,14.99999986602358
8626,CA-2016-156118,2016-12-08,2016-12-12,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Colorado Springs,Colorado,80906.0,West,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,15.696,2016,2016-12,0.55,8.632800000000001,7.063199999999998,44.9999971330277
8627,CA-2016-164084,2016-09-07,2016-09-12,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011.0,East,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,70.26,2016,2016-09,0.55,38.64300000000001,31.616999999999997,44.99999935952178
8628,CA-2016-164084,2016-09-07,2016-09-12,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011.0,East,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,90.0,2016,2016-09,0.85,76.5,13.5,14.999999833333336
8629,CA-2016-164084,2016-09-07,2016-09-12,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011.0,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",6.096,2016,2016-09,0.55,3.3528000000000002,2.7432,44.99999261811144
8630,CA-2016-164084,2016-09-07,2016-09-12,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011.0,East,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,481.176,2016,2016-09,0.7,336.8232,144.3528,29.999999937652756
8631,CA-2016-164084,2016-09-07,2016-09-12,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011.0,East,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,7.24,2016,2016-09,0.55,3.9820000000000007,3.2579999999999996,44.99999378453124
8632,CA-2017-107783,2017-07-28,2017-07-29,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018.0,East,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",177.45,2017,2017-07,0.7,124.21499999999999,53.235,29.999999830938297
8633,CA-2017-107783,2017-07-28,2017-07-29,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018.0,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,2017,2017-07,0.55,753.3702,616.3937999999999,44.999999967147616
8634,CA-2017-107783,2017-07-28,2017-07-29,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018.0,East,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",9.48,2017,2017-07,0.55,5.214,4.266,44.99999525316506
8635,CA-2018-159793,2018-08-25,2018-08-29,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,130.98,2018,2018-08,0.7,91.68599999999999,39.294,29.999999770957402
8636,CA-2015-160094,2015-04-30,2015-05-02,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,174.95,2015,2015-04,0.55,96.2225,78.72749999999999,44.99999974278365
8637,CA-2015-160094,2015-04-30,2015-05-02,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,826.0,2015,2015-04,0.55,454.3,371.7,44.99999994552058
8638,CA-2018-151281,2018-04-27,2018-05-02,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,Seattle,Washington,98105.0,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,139.58,2018,2018-04,0.7,97.706,41.87400000000001,29.999999785069498
8639,CA-2018-118346,2018-07-23,2018-07-24,First Class,PO-19180,Philisse Overcash,Home Office,United States,Kenosha,Wisconsin,53142.0,Central,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,399.95,2018,2018-07,0.85,339.9575,59.99250000000001,14.999999962495314
8640,CA-2015-129819,2015-12-13,2015-12-15,Second Class,KC-16675,Kimberly Carter,Corporate,United States,Henderson,Kentucky,42420.0,South,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",12.39,2015,2015-12,0.55,6.814500000000001,5.5755,44.999996368039035
8641,US-2018-148551,2018-01-12,2018-01-16,Standard Class,DB-13120,David Bremer,Corporate,United States,Dallas,Texas,75217.0,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,760.98,2018,2018-01,0.55,418.53900000000004,342.441,44.99999994086572
8642,CA-2018-147767,2018-12-02,2018-12-02,Same Day,SV-20935,Susan Vittorini,Consumer,United States,Peoria,Arizona,85345.0,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,67.86,2018,2018-12,0.55,37.323,30.537,44.99999933687004
8643,CA-2016-108259,2016-11-08,2016-11-15,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,31.504,2016,2016-11,0.55,17.3272,14.1768,44.99999857160999
8644,CA-2016-108259,2016-11-08,2016-11-15,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",5.04,2016,2016-11,0.55,2.7720000000000002,2.268,44.99999107143034
8645,CA-2016-108259,2016-11-08,2016-11-15,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,39.879,2016,2016-11,0.55,21.93345,17.945549999999997,44.99999887158658
8646,CA-2016-108259,2016-11-08,2016-11-15,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540.0,South,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,2016,2016-11,0.7,3.2983999999999996,1.4136000000000002,29.999993633278095
8647,CA-2017-113341,2017-11-25,2017-11-29,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Los Angeles,California,90032.0,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",194.352,2017,2017-11,0.7,136.0464,58.3056,29.9999998456409
8648,US-2016-131842,2016-12-05,2016-12-08,First Class,RR-19525,Rick Reed,Corporate,United States,Nashville,Tennessee,37211.0,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",97.424,2016,2016-12,0.7,68.1968,29.22720000000001,29.999999692067675
8649,CA-2017-164574,2017-07-29,2017-08-03,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,704.76,2017,2017-07,0.55,387.61800000000005,317.14199999999994,44.99999993614846
8650,CA-2017-164574,2017-07-29,2017-08-03,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",27.396,2017,2017-07,0.55,15.067800000000002,12.328199999999999,44.999998357424495
8651,CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103.0,West,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,5.7,2015,2015-09,0.55,3.1350000000000002,2.565,44.99999210526454
8652,CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103.0,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,14.19,2015,2015-09,0.7,9.933,4.257,29.999997885835246
8653,CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103.0,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2015,2015-09,0.55,4.015000000000001,3.2849999999999993,44.999993835617275
8654,CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103.0,West,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,199.98,2015,2015-09,0.85,169.98299999999998,29.997000000000014,14.999999924992508
8655,CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103.0,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,144.96,2015,2015-09,0.85,123.21600000000001,21.744,14.999999896523178
8656,CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103.0,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,118.0,2015,2015-09,0.85,100.3,17.700000000000003,14.999999872881359
8657,CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103.0,West,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,48.94,2015,2015-09,0.55,26.917,22.022999999999996,44.99999908050676
8658,CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103.0,West,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",22.66,2015,2015-09,0.55,12.463000000000001,10.197,44.999998014121886
8659,CA-2017-168361,2017-06-21,2017-06-25,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,0.836,2017,2017-06,0.55,0.45980000000000004,0.3761999999999999,44.99994617231318
8660,CA-2017-153185,2017-09-03,2017-09-08,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,Cincinnati,Ohio,45231.0,East,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",30.96,2017,2017-09,0.55,17.028000000000002,13.931999999999999,44.99999854651166
8661,CA-2018-124765,2018-11-25,2018-11-30,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Fort Lauderdale,Florida,33311.0,South,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,723.92,2018,2018-11,0.7,506.7439999999999,217.17600000000004,29.999999958558966
8662,CA-2016-131856,2016-05-12,2016-05-17,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,77041.0,Central,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,21.968,2016,2016-05,0.7,15.3776,6.590400000000001,29.999998634377338
8663,CA-2016-131856,2016-05-12,2016-05-17,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,77041.0,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,619.152,2016,2016-05,0.85,526.2792000000001,92.87279999999998,14.999999975773312
8664,CA-2016-131856,2016-05-12,2016-05-17,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,77041.0,Central,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,127.904,2016,2016-05,0.55,70.3472,57.556799999999996,44.999999648173635
8665,CA-2018-126634,2018-03-30,2018-04-01,Second Class,AB-10165,Alan Barnes,Consumer,United States,Lakewood,California,90712.0,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,94.2,2018,2018-03,0.7,65.94,28.260000000000005,29.99999968152867
8666,CA-2017-118500,2017-11-17,2017-11-18,First Class,HJ-14875,Heather Jas,Home Office,United States,San Francisco,California,94122.0,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,49.5,2017,2017-11,0.55,27.225,22.275,44.99999909090911
8667,CA-2017-163951,2017-12-30,2018-01-02,First Class,CJ-11875,Carl Jackson,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AR-10004269,Office Supplies,Art,Newell 31,16.52,2017,2017-12,0.55,9.086,7.433999999999999,44.99999727602921
8668,CA-2017-149916,2017-12-22,2017-12-24,Second Class,ED-13885,Emily Ducich,Home Office,United States,Seattle,Washington,98115.0,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,55.36,2017,2017-12,0.55,30.448,24.912,44.99999918713875
8669,CA-2017-149916,2017-12-22,2017-12-24,Second Class,ED-13885,Emily Ducich,Home Office,United States,Seattle,Washington,98115.0,West,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,11.56,2017,2017-12,0.85,9.826,1.734,14.999998702422257
8670,CA-2016-158918,2016-12-20,2016-12-25,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036.0,West,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,17.12,2016,2016-12,0.55,9.416000000000002,7.703999999999999,44.99999737149547
8671,US-2015-159611,2015-12-27,2016-01-01,Second Class,KB-16315,Karl Braun,Consumer,United States,Cleveland,Ohio,44105.0,East,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",182.352,2015,2015-12,0.7,127.6464,54.705600000000004,29.999999835483028
8672,US-2015-159611,2015-12-27,2016-01-01,Second Class,KB-16315,Karl Braun,Consumer,United States,Cleveland,Ohio,44105.0,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,118.16,2015,2015-12,0.55,64.988,53.172,44.99999961916046
8673,CA-2018-163265,2018-02-16,2018-02-21,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521.0,Central,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",18.368,2018,2018-02,0.55,10.1024,8.2656,44.99999755008724
8674,CA-2018-163265,2018-02-16,2018-02-21,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521.0,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,2018,2018-02,0.7,420.39059999999995,180.16740000000004,29.999999950046462
8675,CA-2018-163265,2018-02-16,2018-02-21,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521.0,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",50.352,2018,2018-02,0.55,27.6936,22.658399999999997,44.999999106291725
8676,CA-2018-163265,2018-02-16,2018-02-21,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521.0,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,28.032,2018,2018-02,0.55,15.417600000000002,12.614399999999998,44.99999839469183
8677,CA-2018-163265,2018-02-16,2018-02-21,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521.0,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",7.692,2018,2018-02,0.7,5.384399999999999,2.3076000000000008,29.999996099844513
8678,CA-2018-141705,2018-10-24,2018-10-26,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Mansfield,Texas,76063.0,Central,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,517.405,2018,2018-10,0.7,362.1835,155.2215,29.99999994201834
8679,CA-2017-112739,2017-09-02,2017-09-07,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,77070.0,Central,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",8.608,2017,2017-09,0.55,4.734400000000001,3.8735999999999997,44.999994772305435
8680,CA-2017-112739,2017-09-02,2017-09-07,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,77070.0,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,159.56,2017,2017-09,0.85,135.626,23.933999999999997,14.999999905991476
8681,CA-2017-143805,2017-12-01,2017-12-03,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,23223.0,South,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2104.55,2017,2017-12,0.55,1157.5025000000003,947.0474999999999,44.99999997861775
8682,CA-2017-143805,2017-12-01,2017-12-03,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,23223.0,South,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,2017,2017-12,0.55,22.385000000000005,18.314999999999998,44.99999889434891
8683,CA-2015-133634,2015-11-05,2015-11-10,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Arlington,Virginia,22204.0,South,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,47.79,2015,2015-11,0.85,40.6215,7.168500000000002,14.999999686126817
8684,CA-2018-101665,2018-11-25,2018-12-01,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,San Francisco,California,94122.0,West,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,5.16,2018,2018-11,0.55,2.8380000000000005,2.3219999999999996,44.99999127907145
8685,CA-2017-155446,2017-12-16,2017-12-23,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,San Diego,California,92024.0,West,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,21.21,2017,2017-12,0.85,18.0285,3.1814999999999998,14.999999292786454
8686,CA-2018-137323,2018-11-14,2018-11-18,Second Class,PW-19030,Pauline Webber,Corporate,United States,Watertown,New York,13601.0,East,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",96.36,2018,2018-11,0.55,52.998000000000005,43.361999999999995,44.999999533001244
8687,CA-2017-144015,2017-06-26,2017-06-26,Same Day,AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,90036.0,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,231.72,2017,2017-06,0.55,127.44600000000001,104.27399999999999,44.9999998058001
8688,CA-2017-144015,2017-06-26,2017-06-26,Same Day,AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,90036.0,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,17.9,2017,2017-06,0.55,9.845,8.054999999999998,44.99999748603365
8689,CA-2017-144015,2017-06-26,2017-06-26,Same Day,AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,90036.0,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",12.48,2017,2017-06,0.55,6.864000000000001,5.616,44.999996394231054
8690,CA-2015-101427,2015-12-26,2015-12-30,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",8.016,2015,2015-12,0.55,4.4088,3.6071999999999997,44.999994386228245
8691,CA-2017-136770,2017-08-14,2017-08-18,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,44312.0,East,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,259.896,2017,2017-08,0.85,220.9116,38.98440000000002,14.999999942284614
8692,CA-2017-136770,2017-08-14,2017-08-18,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,44312.0,East,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,247.188,2017,2017-08,0.85,210.10979999999998,37.07820000000001,14.99999993931745
8693,CA-2017-136770,2017-08-14,2017-08-18,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,44312.0,East,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,279.96,2017,2017-08,0.85,237.96599999999998,41.994,14.99999994642092
8694,CA-2017-118311,2017-10-24,2017-10-28,Standard Class,ED-13885,Emily Ducich,Home Office,United States,San Francisco,California,94110.0,West,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,450.0,2017,2017-10,0.85,382.5,67.5,14.999999966666666
